"","ID","CALAGUA","ESCASEZ","Falta_ab","falla_AB","inf","PRESHDRL","SUBSIDE","USOSUEL","PRESME","dev_agua","FALTA_D","gasto","Pet_del_dren","abast","edad","Pop_ageb","I_ix","S_M","S_sd","F_M","F_sd"
"168",864,0.177567616443735,0,0.0625,0.25,0.1448,0.66890153113765,0,0.86093877543866,0,0,1,0,0.351943,38,18,2577,0.68034,0,0,0,0
"169",865,0.196227517905229,0,0.0625,0.125,0.584,0.711767379942712,0,0.587556556061974,0,0,1,0,0.351943,87,14,3714,0.83352,0,0,0,0
"170",866,0.128809714096706,0,0.0625,0.25,0.6954,0.30832364684978,0,0.266787531660174,0,0,1,0,0.351943,27,18,2047,0.9351,0,0,0,0
"171",867,0.138204924925136,0,0.0625,0.25,0.3168,0.712599556826029,0,0.193737149591784,0,0,1,0,0.351943,59,18,6118,0.61416,0,0,0,0
"172",868,0.253736878843616,0,0.0625,0.25,0.5429,0.866022511404545,0,0.430189630584266,0,0,1,0,0.351943,42,18,5113,0.59738,0,0,0,0
"173",869,0.148603016043343,0,0.0625,0.25,0.5946,0.392984140579429,0,0.63213722479004,0,0,1,0,0.351943,50,18,4369,0.72351,0,0,0,0
"174",870,0.339119501433884,0,0.0625,0.25,0.5558,0.933720743109895,0,0.400608400011854,0,0,1,0,0.351943,104,18,5882,0.72655,0,0,0,0
"175",871,0.996293637244987,0,0.0625,0.25,0.8583,0.937446358855211,0,0.729084065445596,0,0,1,0,0.351943,144,18,7422,0.74243,0,0,0,0
"176",872,0.575019511879766,0,0.0625,0.25,0.966,0.421715064958165,0,0.992781473544475,0,0,1,0,0.351943,19,18,3864,0.61236,0,0,0,0
"177",873,0.679964934992655,0,0.0625,0.25,0.3236,0.768164228671175,0,0.417898988018668,0,0,1,0,0.351943,30,18,5019,0.65027,0,0,0,0
"178",874,0.080924954035384,0,0.0625,0.25,0.0862,0.750734937589501,0,0.57225440713669,0,0,1,0,0.351943,13,18,5862,0.72953,0,0,0,0
"179",875,0.198028917849042,0,0.125,0.25,0.4155,0.924994105675018,0,0.766430533291247,0,0,1,0,0.351943,275,18,4552,0.64033,0,0,0,0
"180",876,0.129737267273326,0,0.0625,0.25,0.3934,0.654086135898027,0,0.941404647671823,0,0,1,0,0.351943,48,18,6302,0.63019,0,0,0,0
"181",877,0.599293839417187,0,0.0625,0.25,0.0151,0.985395944998297,0,0.986455584085512,0,0,1,0,0.351943,99,18,5583,0.65267,0,0,0,0
"182",878,0.624187654946122,0,0.0625,0.25,0.4285,0.689525924019242,0,0.580461648841134,0,0,1,0,0.351943,76,18,4963,0.65528,0,0,0,0
"183",879,0.340937983580979,0,0.0625,0.25,0.9923,0.80828188444096,0,0.189037951720437,0.0625,0,1,0,0.351943,41,18,6140,0.59694,0,0,0,0
"184",880,0.142975751237312,0,0.0625,0.25,0.9517,0.660865636044072,0,0.546310175315566,0.125,0,1,0,0.351943,79,18,3384,0.83322,0,0,0,0
"185",881,0.233079079491229,0,0.0625,0.25,0.7515,0.418127142720175,0,0.314810849885979,0.0625,0,1,0,0.351943,87,18,9279,0.67589,0,0,0,0
"186",882,0.445754556058364,0,0.0625,0.25,0.8498,0.482871723204998,0,0.554135963436232,0.0625,0,1,0,0.351943,39,18,5864,0.56515,0,0,0,0
"187",883,0.002705252300144,0,0.0625,0.25,0.635,0.763317762218888,0,0.303946665287789,0.125,0,1,0,0.351943,38,18,6790,0.56936,0,0,0,0
"188",884,0.503136031516732,0,0.0625,0.25,0.6896,0.981465898418246,0,0.501650230112908,0.0625,0,1,0,0.351943,47,18,4847,0.63395,0,0,0,0
"189",885,0.877467236023871,0,0.0625,0.25,0.9684,0.411106904159149,0,0.232411302118001,0.0625,0,1,0,0.351943,77,18,4163,0.66524,0,0,0,0
"190",886,0.328572861350447,0,0.0625,0.25,0.7928,0.379684242664745,0,0.096511100220574,0.0625,0,1,0,0.351943,62,18,4306,0.59058,0,0,0,0
"191",887,0.859399275977802,0,0.0625,0.25,0.5139,0.284696755773163,0,0.921923917204314,0.125,0,1,0,0.351943,17,18,3667,0.56825,0,0,0,0
"192",888,0.02562297968495,0,0.0625,0.25,0.1609,0.202236310630503,0,0.029763154001075,0.0625,0,1,0,0.351943,35,18,1551,0.80781,0,0,0,0
"193",889,0.868314020315846,0,0.0625,0.25,0.5249,0.020729921455793,0,0.554933755530635,0.125,0,1,0,0.351943,82,18,1980,0.79656,0,0,0,0
"194",890,0.195632067255005,0,0.0625,0.25,0.7172,0.579889665924813,0,0.694752541284085,0.0625,0,1,0,0.351943,109,18,3227,0.8824,0,0,0,0
"195",891,0.625163165709129,0,0.0625,0.25,0.9666,0.774661807394446,0,0.806958614942088,0.0625,0,1,0,0.351943,50,18,3017,0.645,0,0,0,0
"196",892,0.705336554444981,0,0.5,0.25,0.5853,0.585801682091537,0,0.025699767035962,0.0625,0,1,0,0.175971,1135,18,4198,0.55984,0,0,0,0
"197",893,0.607898363497373,0,0.0625,0.0625,0.4893,0.753796293215823,0,0.899783178046571,0.0625,0,1,0,0.351943,5,9,257,0.99607,0,0,0,0
"198",894,0.213077328256027,0,0.0625,0.0625,0.2551,0.414459652096233,0,0.777642513188204,0.0625,0,1,0,0,0,9,0,0,0,0,0,0
"199",895,0.507318791719294,0,0.0625,0.25,0.9371,0.039902902540542,0,0.566659686827273,0.0625,0,1,0,0.351943,7,18,4092,0.68824,0,0,0,0
"200",896,0.484700285132069,0,0.0625,0.25,0.293,0.860567239277773,0,0.371676981371056,0.0625,0,1,0,0.351943,15,18,1637,0.82446,0,0,0,0
"201",897,0.517714767166752,0,0.0625,0.25,0.7816,0.688465564051407,0,0.029841463719558,0.0625,0,1,0,0.351943,1,18,2321,0.6589,0,0,0,0
"202",898,0.973050616224749,0,0.25,0.25,0.4991,0.879832336023861,0,0.199066088228415,0.125,0,1,0,0.351943,371,18,3033,0.57601,0,0,0,0
"203",899,0.203116073326322,0,0.25,0.25,0.1822,0.864204014757396,0,0.777635676367906,0.0625,0,1,0,0.351943,524,18,3618,0.54498,0,0,0,0
"204",900,0.185128884607132,0,0.0625,0.25,0.6531,0.360666691273557,0,0.142261399002244,0.0625,0,1,0,0.351943,12,18,4691,0.66609,0,0,0,0
"205",901,0.363448484666664,0,0.0625,0.5,0.1542,0.507734283704928,0,0.503889431589821,0.0625,0,1,0,0.351943,51,33,1771,0.87921,0,0,0,0
"206",902,0.649957400963441,0,0.0625,0.25,0.069,0.853205677215701,0,0.542883788562403,0.0625,0,1,0,0.351943,116,18,4011,0.87777,0,0,0,0
"207",903,0.747618029779911,0,0.0625,0.25,0.8628,0.871352986410378,0,0.300074885466067,0.0625,0,1,0,0.351943,140,18,3743,0.88738,0,0,0,0
"208",904,0.677286635832685,0,0.0625,0.125,0.055,0.501060859381345,0,0.400900462109114,0.0625,0,1,0,0.351943,17,14,230,0.92161,0,0,0,0
"209",905,0.213095768085764,0,0.0625,0.5,0.6348,0.092700479697892,0,0.593181014136238,0.0625,0,1,0,0.351943,68,33,2988,0.80583,0,0,0,0
"210",906,0.090769986698148,0,0.0625,0.5,0.6773,0.627926089761109,0,0.623683615665118,0.0625,0,1,0,0.351943,70,33,3768,0.8208,0,0,0,0
"211",907,0.325060693373212,0,0.0625,0.5,0.4522,0.610270437690763,0,0.108455991759196,0.125,0,1,0,0.351943,54,33,3634,0.86776,0,0,0,0
"212",908,0.807560389602216,0,0.0625,0.25,0.06,0.549404975221154,0,0.42653582201706,0.0625,0,1,0,0.351943,17,18,1673,0.8384,0,0,0,0
"213",909,0.146369104320139,0,0.0625,0.25,0.9106,0.90864731386326,0,0.275665298996305,0.0625,0,1,0,0.351943,28,18,2416,0.57771,0,0,0,0
"214",910,0.93977473687135,0,0.0625,0.25,0.3548,0.626213428365565,0,0.159669252457823,0,0,1,0,0.351943,32,18,2909,0.56003,0,0,0,0
"215",911,0.283769982418703,0,0.0625,0.25,0.1883,0.183754753323973,0,0.474183118118873,0,0,1,0,0.351943,0,18,3780,0.57971,0,0,0,0
"216",912,0.809467470284912,0,0.0625,0.25,0.1767,0.89514012296476,0,0.83565326812449,0,0,1,0,0.351943,64,18,3641,0.5474,0,0,0,0
"217",913,0.114739607321922,0,0.0625,0.25,0.9325,0.343578736812278,0,0.401255075050581,0,0,1,0,0.351943,19,18,1808,0.62784,0,0,0,0
"218",914,0.241224485883519,0,0.0625,0.25,0.5561,0.478944755957746,0,0.818975354960942,0,0,1,0,0.351943,27,18,3032,0.60957,0,0,0,0
"219",915,0.823472400791601,0,0.0625,0.25,0.5314,0.728320869796054,0,0.73455443171781,0,0,1,0,0.351943,135,18,2610,0.69768,0,0,0,0
"220",916,0.306537702651298,0,0.0625,0.125,0.9634,0.894452667221008,0,0.351108324868921,0,0,1,0,0,0,14,0,0,0,0,0,0
"221",917,0.443056331200402,0,0.0625,0.125,0.0198,0.969587562839748,0,0.922186400123667,0,0,1,0,0,0,14,0,0,0,0,0,0
"222",918,0.763063282727051,0,0.0625,0.125,0.9245,0.250797010155038,0,0.537219711322788,0,0,1,0,0.351943,24,14,749,0.72721,0,0,0,0
"223",919,0.012804327846351,0,0.0625,0.125,0.8988,0.8587768271611,0,0.381256919984226,0.25,0,1,0,0.351943,7,14,528,0.92859,0,0,0,0
"224",920,0.839570305468531,0,0.0625,0.0313,0.6912,0.460155413403139,0,0.201990176279239,0.0625,0,1,0,0.351943,15,6,2957,0.98524,0,0,0,0
"225",921,0.209824960965644,0,0.0625,0.0313,0.9797,0.767218870144505,0,0.301706474412947,0.0625,0,1,0,0.175971,76,6,186,0.89538,0,0,0,0
"226",975,0.422620576010732,0,0.0625,0.0625,0.2462,0.035539268246195,0,0.759636742684386,0.0625,0,1,0,0.5,134,9,516,0.50946,0,0,0,0
"227",976,0.949944673248148,0,0.0625,0.125,0.0607,0.808143044237847,0,0.412699107149366,0.0625,0,1,0,1,48,14,1434,0.63313,0,0,0,0
"228",977,0.764546767500876,0,0.0625,0.125,0.7863,0.929834811973208,0,0.010714066930191,0.25,0,1,0,1,145,14,1374,0.60243,0,0,0,0
"229",978,0.160834852472915,0,0.0625,0.0625,0.2093,0.394828517649576,0,0.925745351946397,0.5,0,1,0,1,31,9,1683,0.5078,0,0,0,0
"230",979,0.149865993672587,0,0.0625,0.25,0.4623,0.985526754352039,0,0.526772648747125,0.125,0,1,0,1,37,18,820,0.4331,0,0,0,0
"231",980,0.828418230045678,0,0.0625,0.25,0.5161,0.27708874319564,0,0.779415935033055,0.125,0,1,0,1,35,18,1861,0.57713,0,0,0,0
"232",981,0.800462284932445,0,0.0625,0.25,0.7673,0.580931327066083,0,0.723943620157015,0.0625,0,1,0,1,11,18,576,0.47951,0,0,0,0
"233",984,0.170469461884512,0,0.0625,0.0313,0.2486,0.88715065338789,0,0.59768471672729,0.0625,0,1,0,0,0,6,0,0,0,0,0,0
"234",995,0.530299288710811,0,0.0625,0.125,0.8757,0.174900997490369,0,0.250991115845092,0.0625,0,1,0,1,160,14,1242,0.45759,0,0,0,0
"235",996,0.366511197074938,0,0.0625,0.0313,0.2839,0.826803945388887,0,0.64955729744947,0.0625,0,1,0,1,168,6,1770,0.47149,0,0,0,0
"236",997,0.82868621661521,0,0.0625,0.125,0.2198,0.007313375295286,0,0.773238656467602,0.125,0,1,0,1,72,14,669,0.66644,0,0,0,0
"237",998,0.002616173429968,0,0.0625,0.125,0.1385,0.826009519324771,0,0.625139494127572,0.0625,0,1,0,1,147,14,1606,0.53008,0,0,0,0
"238",999,0.496912300962817,0,0.0625,0.0625,0.8393,0.736338371307678,0,0.264841031731604,0.0625,0,1,0,1,127,9,1075,0.57464,0,0,0,0
"239",1000,0.217295722514462,0,0.0625,0.0625,0.5429,0.364536013632785,0,0.887589518945197,0.125,0,1,0,1,9,9,140,0.50711,0,0,0,0
"240",1001,0.243080035653982,0,0.0625,0.0313,0.2208,0.315095569540156,0,0.946499419273417,0.0625,0,1,0,0.25,0,6,15,0,0,0,0,0
"241",1002,0.503262551210851,0,0.0625,0.0313,0.4493,0.520821081973988,0,0.976377479847699,0.0625,0,1,0,0.5,0,6,27,0,0,0,0,0
"242",1003,0.099176417706006,0,0.0625,0.0313,0.5198,0.020296388195668,0,0.413422285622417,0,0,1,0,0,13,6,7,0,0,0,0,0
"243",1004,0.864770091750727,0,0.0625,0.0156,0.258,0.437251313584883,0,0.580022426191491,0.0625,0,1,0,0.5,120,4,148,0.691,0,0,0,0
"244",1027,0.355965761955921,0,0.0625,0.25,0.1793,0.923853879937512,0,0.444603150522704,0.125,0,1,0,1,20,18,1772,0.80873,0,0,0,0
"245",1028,0.454541624350008,0,0.0625,0.25,0.1773,0.058348537572612,0,0.505277057201382,0.0625,0,1,0,1,108,18,6531,0.76091,0,0,0,0
"246",1029,0.034128190657243,0,0.0625,0.25,0.2866,0.146486567798242,0,0.62945986980094,0.0625,0,1,0,1,87,18,4198,0.7595,0,0,0,0
"247",1030,0.282426450658729,0,0.0625,0.5,0.8681,0.014971201895326,0,0.842293700936119,0.0625,0,1,0,1,84,33,6842,0.82079,0,0,0,0
"248",1031,0.903563192642237,0,0.0625,0.5,0.8144,0.276667806881711,0,0.849369309921655,0.125,0,1,0,1,86,33,6158,0.8382,0,0,0,0
"249",1032,0.817345304245268,0,0.0625,0.5,0.8383,0.076954037270392,0,0.831043295332679,0.0625,0,1,0,1,84,33,6333,0.84263,0,0,0,0
"250",1033,0.92432557355248,0,0.0625,0.5,0.1838,0.429221020930377,0,0.089403755826292,0.0625,0,1,0,1,50,33,5132,0.86969,0,0,0,0
"251",1034,0.81667589015291,0,0.0625,0.125,0.514,0.525310143748627,0,0.961757376405509,0.0625,0,1,0,1,54,14,4126,0.87168,0,0,0,0
"252",1035,0.356394352531339,0,0.125,0.0625,0.4658,0.283545566647312,0,0.338003261909896,0.0625,0,1,0,1,190,9,10510,0.82896,0,0,0,0
"253",1036,0.973671701710681,0,0.125,0.5,0.3552,0.97362302500666,0,0.221595979204262,0.0625,0,1,0,1,232,33,7050,0.84269,0,0,0,0
"254",1037,0.791385021862104,0,0.25,0.5,0.6255,0.724963079547823,0,0.305669952680062,0.0625,0,1,0,1,468,33,9797,0.83905,0,0,0,0
"255",1038,0.834748131496722,0,0.125,0.25,0.3518,0.478064902498676,0,0.435126897004924,0.0625,0,1,0,1,219,18,4208,0.66223,0,0,0,0
"256",1039,0.0753682734063,0,0.0625,0.125,0.5162,0.184936884902255,0,0.629629559109569,0.0625,0,1,0,1,120,14,7042,0.79742,0,0,0,0
"257",1040,0.714681431414895,0,0.0625,0.125,0.7698,0.912737926197832,0,0.367077136921559,0.0625,0,1,0,1,43,14,2029,0.88085,0,0,0,0
"258",1041,0.904878824207023,0,0.0625,0.25,0.7848,0.040193884115767,0,0.260699882414206,0.0625,0,1,0,1,72,18,3080,0.85074,0,0,0,0
"259",1042,0.219394939203599,0,0.0625,0.25,0.7392,0.890030517341552,0,0.604837487086638,0.0625,0,1,0,1,13,18,2274,0.87587,0,0,0,0
"260",1043,0.36119138759008,0,0.0625,0.25,0.982,0.286245621075778,0,0.556371099127962,0.0625,0,1,0,1,3,18,1512,0.71524,0,0,0,0
"261",1044,0.928267278385278,0,0.0625,0.25,0.5053,0.414438830826187,0,0.112037116115854,0.125,0,1,0,1,13,18,1532,0.68667,0,0,0,0
"262",1045,0.273913574714441,0,0.0625,0.25,0.0337,0.144032628418074,0,0.281848139948296,0.0625,0,1,0,1,4,18,2614,0.71966,0,0,0,0
"263",1046,0.899213333238583,0,0.0625,0.25,0.6741,0.44072876520548,0,0.51986950045579,0.125,0,1,0,1,36,18,2051,0.6851,0,0,0,0
"264",1047,0.089122712379897,0,0.0625,0.25,0.8339,0.7158461461896,0,0.267050227618176,0.0625,0,1,0,1,30,18,1694,0.73025,0,0,0,0
"265",1048,0.967706939983618,0,0.0625,0.25,0.4114,0.166915513027789,0,0.371400581874731,0.0625,0,1,0,1,6,18,1496,0.71055,0,0,0,0
"266",1049,0.544352628277719,0,0.0625,0.25,0.1292,0.771497343078781,0,0.981767322024325,0.0625,0,1,0,1,9,18,1507,0.68654,0,0,0,0
"267",1050,0.452021512108781,0,0.0625,0.25,0.0809,0.461125782292619,0,0.286173660399909,0.0625,0,1,0,1,40,18,1573,0.69836,0,0,0,0
"268",1051,0.098331802634111,0,0.0625,0.25,0.904,0.258095310458396,0,0.083860972345899,0.0625,0,1,0,1,64,18,2586,0.71901,0,0,0,0
"269",1052,0.376750262791276,0,0.0625,0.25,0.1511,0.614557326357473,0,0.681615459700897,0.125,0,1,0,1,20,18,1701,0.71402,0,0,0,0
"270",1053,0.704017496698438,0,0.0625,0.25,0.7105,0.120564968142076,0,0.494879664757416,0.0625,0,1,0,1,39,18,2595,0.76473,0,0,0,0
"271",1054,0.146378129405335,0,0.125,0.25,0.1877,0.767581229262518,0,0.587423871299889,0.0625,0,1,0,1,260,18,12205,0.83586,0,0,0,0
"272",1055,0.918395732680556,0,0.0625,0.25,0.4262,0.463011863868383,0,0.182988213681818,0.125,0,1,0,1,21,18,1859,0.74952,0,0,0,0
"273",1056,0.449184211215304,0,0.0625,0.25,0.9869,0.598899561123848,0,0.853192660452451,0.0625,0,1,0,1,80,18,3107,0.8184,0,0,0,0
"274",1057,0.643273348338677,0,0.125,0.25,0.0548,0.959440354318306,0,0.474019726807646,0.0625,0,1,0,1,346,18,2590,0.65715,0,0,0,0
"275",1058,0.144635655424841,0,0.0625,0.25,0.8988,0.548344233024878,0,0.075432101132737,0.125,0,1,0,1,16,18,1831,0.74049,0,0,0,0
"276",1059,0.287126840386976,0,0.0625,0.25,0.7504,0.090455772154536,0,0.854030283627525,0.0625,0,1,0,1,8,18,1970,0.76096,0,0,0,0
"277",1060,0.124011634115773,0,0.0625,0.0625,0.5342,0.538610373402437,0,0.456244811436479,0.0625,0,1,0,1,42,9,2688,0.76748,0,0,0,0
"278",1061,0.854576247182273,0,0.25,0.25,0.031,0.749815576189196,0,0.871564482990696,0.0625,0,1,0,1,345,18,4922,0.78742,0,0,0,0
"279",1062,0.051394009678544,0,0.125,0.5,0.342,0.899563749400323,0,0.721400214410489,0.0625,0,1,0,1,213,33,6285,0.84035,0,0,0,0
"280",1063,0.418153731375587,0,0.0625,0.25,0.6558,0.237552783017277,0,0.219374597449757,0.125,0,1,0,1,52,18,1934,0.8528,0,0,0,0
"281",1064,0.649629893163954,0,0.0625,0.25,0.2016,0.015285333236554,0,0.946580610542895,0.0625,0,1,0,1,38,18,4975,0.69431,0,0,0,0
"282",1065,0.923891716493254,0,0.0625,0.25,0.0291,0.847170833599529,0,0.067918454559176,0.0625,0,1,0,1,102,18,8168,0.68514,0,0,0,0
"283",1066,0.824962364405446,0,0.0625,0.25,0.0305,0.106493502022295,0,0.880011081506094,0.0625,0,1,0,1,36,18,1803,0.8165,0,0,0,0
"284",1067,0.932019673623275,0,0.0625,0.25,0.0792,0.719711511051509,0,0.646549899415626,0.0625,0,1,0,1,55,18,5001,0.85311,0,0,0,0
"285",1068,0.59749679835278,0,0.0625,0.25,0.3234,0.057079748273821,0,0.515087051269364,0.0625,0,1,0,1,27,18,2973,0.76425,0,0,0,0
"286",1069,0.871057665988104,0,0.0625,0.25,0.8772,0.807533208686552,0,0.215193060567478,0.0625,0,1,0,1,47,18,2460,0.73198,0,0,0,0
"287",1070,0.405182206598564,0,0.0625,0.25,0.2641,0.63177840912112,0,0.399921044551179,0.125,0,1,0,1,46,18,2178,0.72293,0,0,0,0
"288",1071,0.427346193279133,0,0.0625,0.0625,0.4869,0.846239342927831,0,0.874284163032611,0.0625,0,1,0,1,146,9,5022,0.73983,0,0,0,0
"289",1072,0.363308790619316,0,0.0625,0.125,0.746,0.247526362274152,0,0.759179188826123,0.0625,0,1,0,1,155,14,5239,0.79913,0,0,0,0
"290",1073,0.085079622549133,0,0.0625,0.25,0.4142,0.175531562596454,0,0.276638240294346,0,0,1,0,1,82,18,4804,0.78516,0,0,0,0
"291",1074,0.333998105001179,0,0.0625,0.25,0.1187,0.934838494595164,0,0.405691270401585,0.0625,0,1,0,1,70,18,3040,0.75321,0,0,0,0
"292",1075,0.325896003106099,0,0.0625,0.25,0.8946,0.508213510910983,0,0.834383523340259,0.0625,0,1,0,1,30,18,4100,0.81688,0,0,0,0
"293",1076,0.307893574773398,0,0.0625,0.25,0.8986,0.420177937479591,0,0.350111494655564,0.0625,0,1,0,1,11,18,1718,0.7523,0,0,0,0
"294",1077,0.376075306738949,0,0.0625,0.25,0.2191,0.772825167660136,0,0.603253773892981,0.0625,0,1,0,1,26,18,1021,0.75972,0,0,0,0
"295",1078,0.490637982185023,0,0.0625,0.25,0.8243,0.906941432903701,0,0.169898258900556,0.0625,0,1,0,1,20,18,1482,0.74453,0,0,0,0
"296",1079,0.09967900244973,0,0.0625,0.0625,0.1849,0.840247680407749,0,0.269985233167715,0.0625,0,1,0,1,64,9,3514,0.83619,0,0,0,0
"297",1080,0.687519456134962,0,0.0625,0.125,0.2861,0.251630396576944,0,0.593106030824003,0.0625,0,1,0,1,37,14,2237,0.78206,0,0,0,0
"298",1081,0.027809351561304,0,0.0625,0.25,0.2184,0.902749045175614,0,0.078705828330541,0.0625,0,1,0,1,7,18,1059,0.83669,0,0,0,0
"299",1082,0.984677719005188,0,0.0625,0.125,0.6432,0.745388051456667,0,0.469967159435581,0.0625,0,1,0,1,15,14,541,0.86353,0,0,0,0
"300",1083,0.967008892709693,0,0.0625,0.125,0.4112,0.673322218600412,0,0.578352521068508,0.25,0,1,0,1,50,14,3928,0.75566,0,0,0,0
"301",1084,0.776720570539974,0,0.0625,0.25,0.7423,0.048257636098391,0,0.912737694311217,0.25,0,1,0,1,95,18,7986,0.76687,0,0,0,0
"302",1085,0.653412829015105,0,0.0625,0.125,0.5963,0.307883818710495,0,0.404669102077441,0.25,0,1,0,1,47,14,7310,0.80991,0,0,0,0
"303",1086,0.179375774799128,0,0.0625,0.25,0.874,0.338151086846649,0,0.610087672190911,0.25,0,1,0,1,68,18,3951,0.6737,0,0,0,0
"304",1087,0.99313411275414,0,0.0625,0.25,0.0675,0.160095193863118,0,0.053577414373695,0.25,0,1,0,1,43,18,3589,0.76294,0,0,0,0
"305",1088,0.724295751266281,0,0.0625,0.125,0.7483,0.961064723937555,1,0.476860888121087,0.125,0,1,0,1,22,14,1040,0.8259,0,0,0,0
"306",1089,0.31383620240762,0,0.0625,0.125,0.6473,0.954868010568298,0,0.413265954635714,0.125,0,1,0,1,114,14,2827,0.65017,0,0,0,0
"307",1090,0.049583525175556,0,0.125,0.0625,0.8287,0.369850140398378,0,0.916731753457553,0.25,0,1,0,1,191,9,4166,0.82746,0,0,0,0
"308",1091,0.162579227021842,0,0.0625,0.125,0.4565,0.618913163396844,0,0.096315417812034,0.125,0,1,0,1,13,14,3809,0.75631,0,0,0,0
"309",1092,0.43932970037889,0,0.0625,0.125,0.8584,0.913319941172592,1,0.962717341677732,0.25,0,1,0,1,6,14,800,0.82571,0,0,0,0
"310",1093,0.906849411041501,0,0.0625,0.0313,0.5601,0.960522167063143,0,0.666716360708366,0.125,0,1,0,1,0,6,236,0.87357,0,0,0,0
"311",1094,0.730969125298056,0,0.25,0.0625,0.5783,0.398187820544814,0,0.075393438102737,0.125,0,1,0,1,385,9,18777,0.83355,0,0,0,0
"312",1095,0.712473404408133,0,0.0625,0.0625,0.0842,0.878255283884731,0,0.339797774558163,0.0625,0,1,0,1,109,9,10871,0.83459,0,0,0,0
"313",1096,0.195849005157026,0,0.0625,0.125,0.2705,0.488279065002417,1,0.704162108089639,0.0625,0,1,0,0,0,14,0,0,0,0,0,0
"314",1101,0.784896784439438,0,0.0625,0.0625,0.9043,0.502476463457771,0,0.392175743738342,0.0625,0,1,0,0.192874,46,9,2984,0.57458,0,0,0,0
"315",1102,0.395731090068031,0,0.0625,1,0.3103,0.756223447729449,0,0.310099661737933,0.125,0,1,0,0.192874,90,64,3177,0.61896,0,0,0,0
"316",1103,0.148857279434539,0,0.0625,0.0625,0.5515,0.157771433629686,0,0.656497872261791,0.0625,0,1,0,0.192874,26,9,2798,0.64267,0,0,0,0
"317",1104,0.337284608519088,0,0.0625,0.0625,0.9626,0.970390817835267,0,0.963806740152056,0.0625,0,1,0,0,12,9,6,0,0,0,0,0
"318",1105,0.636438793344496,0,0.0625,0.0313,0.1059,0.610813132682427,0,0.244952364993191,0.0625,0,1,0,0.192874,0,6,34,0,0,0,0,0
"319",1106,0.073028416952064,0,0.0625,0.0625,0.0389,0.037103207970956,0,0.955625655432428,0.0625,0,1,0,0.096437,0,9,64,0.59061,0,0,0,0
"320",1107,0.42845894765194,0,0.0625,0.0625,0.8112,0.404442555654478,0,0.601257253705822,0.0625,0,1,0,0.192874,0,9,28,0,0,0,0,0
"321",1108,0.808062869594826,0,0.0625,0.0625,0.5006,0.157187591143749,0,0.052432487599451,0.125,0,1,0,0.192874,29,9,274,0.51871,0,0,0,0
"322",1121,0.776443764442646,0,0.125,0.25,0.0364,0.029573363179708,0,0.299718793274465,0.0625,0,1,0,1,199,18,3461,0.79638,0,0,0,0
"323",1122,0.152360318604427,0,0.0625,1,0.9854,0.220219210789816,0,0.59916151485098,0.0625,0,1,0,1,77,64,1726,0.73436,0,0,0,0
"324",1123,0.083558254962916,0,0.0625,1,0.3141,0.616526412920859,0,0.673291661813977,0.125,0,1,0,1,1109,64,2810,0.76593,0,0,0,0
"325",1124,0.935581660443033,0,0.0625,0.25,0.2108,0.698548559659096,0,0.061638263185914,0.0625,0,1,0,1,106,18,1266,0.69063,0,0,0,0
"326",1125,0.731003955779264,0,0.0625,0.25,0.6318,0.96564032138439,0,0.431215935732293,0.0625,0,1,0,1,49,18,702,0.70341,0,0,0,0
"327",1126,0.566446786123184,0,0.0625,0.125,0.7001,0.634507507719144,0,0.207474388029644,0.0625,0,1,0,1,61,14,3483,0.68861,0,0,0,0
"328",1127,0.292950993705623,0,0.0625,0.25,0.1761,0.858136237284494,0,0.378751906063348,0.125,0,1,0,1,95,18,4758,0.64035,0,0,0,0
"329",1128,0.887236544041375,0,0.0625,0.0625,0.843,0.816982740440213,0,0.0992109699186,0.0625,0,1,0,1,13,9,404,0.68342,0,0,0,0
"330",1129,0.732331569050339,0,0.0625,0.125,0.8254,0.021987118777953,0,0.603843707173604,0.0625,0,1,0,1,121,14,3584,0.67834,0,0,0,0
"331",1130,0.675865604057981,0,0.0625,0.25,0.3378,0.767774029126149,0,0.348470075358608,0.0625,0,1,0,1,108,18,3701,0.61674,0,0,0,0
"332",1131,0.282644771879039,0,0.0625,0.25,0.6716,0.805056812510333,0,0.503427432669861,0.0625,0,1,0,1,80,18,2180,0.72339,0,0,0,0
"333",1132,0.570701858797429,0,0.0625,0.25,0.8087,0.226175178050411,0,0.795642822278643,0.0625,0,1,0,1,71,18,4114,0.78471,0,0,0,0
"334",1133,0.648708332019672,0,0.0625,0.125,0.0373,0.430031340166979,0,0.485698363826917,0.0625,0,1,0,1,68,14,2986,0.84304,0,0,0,0
"335",1134,0.836746077827391,0,0.0625,0.25,0.9951,0.393269622221955,0,0.199761182494611,0.125,0,1,0,1,53,18,2599,0.77825,0,0,0,0
"336",1135,0.793258012511524,0,0.0625,0.25,0.5537,0.717086654765144,0,0.506722184786522,0.25,0,1,0,1,82,18,1859,0.759,0,0,0,0
"337",1136,0.424729370740331,0,0.0625,0.125,0.2052,0.316034153172823,0,0.706763325908934,0.125,0,1,0,1,32,14,1279,0.64746,0,0,0,0
"338",1137,0.052570094737704,0,0.0625,0.0625,0.4952,0.784498501835836,0,0.380475468636396,0.0625,0,1,0,1,134,9,2068,0.74013,0,0,0,0
"339",1138,0.345289059755512,0,0.125,0.0625,0.1762,0.260950579448739,0,0.759618738553034,0.0625,0,1,0,1,166,9,8691,0.81478,0,0,0,0
