X,Y,SP_ID,AGEB_ID,CVEGEO,antiguedad,abastecimi,capacidad,cal_agua,contaminat,crec_urb,desp_agua,desv_agua,efic_serv,elevacion,escasez,falla_in,Falta_in,falta_dren,gasto,health,ingreso,monto,obstruc,pet_del_dr,pet_usr_d,poblacion,ponding,pres_hid,CM,estado,municipio,KMEANS5,PRECIP,ACUIF
-99.2786161643986,19.5960819610624,1687,2772,"""1506000010626""",18,109,9999,51,28,100,46,0,31,0.2,0,0.133,0.0192,1,0,9999,0.66113,53,72,1,0.2,5609,9999,29,0,15,60,9999,9999,3
-99.2977598419146,19.6353012731684,1688,2773,"""1506000010645""",14,488,9999,18,97,77.65,36,0,8,0.1,0,0.072,0.0202,1,0,9999,0.55939,72,86,1,0.6,4642,9999,85,0.009819,15,60,9999,9999,3
-99.2875853253704,19.6093260522877,1689,2774,"""1506000010700""",18,142,9999,24,73,100,29,0,79,0.1,0,0.135,0.0268,1,0,9999,0.6204,48,53,1,0.3,7312,9999,15,0.00053,15,60,9999,9999,3
-99.2872393352644,19.6036128320031,1690,2775,"""1506000010715""",18,158,9999,64,40,100,56,0,30,0.1,0,0.132,0.012,1,0,9999,0.66191,4,18,1,0,6062,9999,35,0,15,60,9999,9999,3
-99.3164251610894,19.6083413334534,1691,2776,"""150600001072A""",14,338,9999,70,18,26.76,95,0,5,0.1,0,0.07,0.0066,1,0,9999,0.58812,62,22,1,1.1,3657,9999,86,0.004658,15,60,9999,9999,3
-99.3085146150775,19.6099626259021,1692,2777,"""1506000010734""",18,129,9999,11,21,71.43,20,0,91,0.1,0,0.136,0.0099,1,0,9999,0.64214,26,32,1,0,4419,9999,93,0.00212,15,60,9999,9999,3
-99.3119466284863,19.6164805005765,1693,2778,"""1506000010749""",18,166,9999,42,86,100,95,0,75,0.1,0,0.137,0.0823,1,0,9999,0.71887,18,11,1,0.6,4540,9999,28,0.004965,15,60,9999,9999,3
-99.3089480233578,19.6134571899821,1694,2779,"""1506000010753""",18,121,9999,89,10,87.01,36,0,55,0.1,0.0625,0.138,0.04,1,0,9999,0.6614,98,33,1,0.5,5039,9999,68,0.006165,15,60,9999,9999,3
-99.3019641716412,19.6091769406918,1695,2780,"""1506000010768""",18,161,9999,76,55,100,79,0,42,0.1,0,0.134,0.0173,1,0,9999,0.67289,83,41,1,0.8,6068,9999,42,0,15,60,9999,9999,3
-99.3090900821614,19.6016253161144,1696,2781,"""1506000010772""",14,837,9999,30,26,79.73,23,0,60,0.1,0,0.066,0.0257,1,0,9999,0.56292,66,50,1,1.4,7285,9999,45,0,15,60,9999,9999,3
-99.3143698628511,19.6435483519689,1697,2782,"""1506000010787""",14,444,9999,88,3,1.64,7,0,96,0.1,0,0.069,0.0401,1,0,9999,0.53768,4,82,1,0.5,6145,9999,15,0.003905,15,60,9999,9999,3
-99.3223661571286,19.6231466467227,1698,2783,"""1506000010804""",14,180,9999,40,62,97.53,99,0,41,0.1,0,0.068,0.0331,1,0,9999,0.72659,12,84,1,0.4,4878,9999,93,0.00251,15,60,9999,9999,3
-99.3199524552644,19.6174167048708,1699,2784,"""1506000010819""",18,316,9999,58,64,95.83,0,0,79,0.1,0,0.138,0.0294,1,0,9999,0.63296,66,83,1,0.5,4951,9999,56,0.005607,15,60,9999,9999,3
-99.322783468962,19.6322872200287,1700,2785,"""1506000010823""",14,199,9999,5,69,100,54,0,13,0.1,0,0.067,0.0368,1,0,9999,0.64557,25,8,1,0,5801,9999,75,0,15,60,9999,9999,3
-99.3172039554713,19.6336381053494,1701,2786,"""1506000010838""",14,294,9999,2,42,100,16,0,86,0.1,0,0.069,0.032,1,0,9999,0.62518,77,87,1,0.8,5039,9999,13,0.00265,15,60,9999,9999,3
-99.3121030721592,19.6343563762397,1702,2787,"""1506000010842""",14,165,9999,5,90,100,16,0,34,0.1,0,0.07,0.0353,1,0,9999,0.66508,18,94,1,0.3,4173,9999,65,0.0053,15,60,9999,9999,3
-99.3261836904044,19.6380603980911,1703,2788,"""1506000010857""",6,36,9999,22,3,22.22,5,0,6,0.2,0,0.015,0.0156,1,0,9999,0.68482,70,60,1,0,844,9999,21,0,15,60,9999,9999,3
-99.308216835438,19.5940506533529,1704,2789,"""1506000010876""",9,66,9999,78,37,25,49,0,31,0.2,0,0.032,0.0168,1,0,9999,0.55255,57,82,1,0,935,9999,54,0,15,60,9999,9999,3
-99.3185125285385,19.6441583967947,1705,2790,"""1506000010880""",9,20,9999,79,22,0,61,0,60,0.2,0,0.037,0.0111,1,0,9999,0.48493,15,3,0.5,0,133,9999,33,0.007448,15,60,9999,9999,3
-99.297307885101,19.6001197065038,1706,2791,"""1506000010908""",18,614,9999,57,11,87.5,78,0,72,0.1,0,0.133,0.0123,1,0,9999,0.63421,81,29,1,0,6106,9999,73,0,15,60,9999,9999,3
-99.3054841061404,19.5933003485829,1707,2792,"""1506000010912""",14,42,9999,78,80,85.71,73,0,2,0.2,0,0.065,0.0103,1,0,9999,0.62404,33,32,1,0.9,1446,9999,64,0,15,60,9999,9999,3
-99.3026317258994,19.592290425728,1708,2793,"""1506000010931""",14,120,9999,50,54,39.13,85,0,19,0.2,0,0.064,0.0116,1,0,9999,0.6444,35,95,1,0,2077,9999,99,0,15,60,9999,9999,3
-99.3144951533473,19.6403897976012,1709,2794,"""1506000011003""",14,84,9999,66,3,90,28,0,88,0.2,0,0.069,0.0211,1,0,9999,0.56644,34,57,1,0.4,3889,9999,51,0.004519,15,60,9999,9999,3
-99.3071018573977,19.6407428079295,1710,2795,"""1506000011018""",14,794,9999,93,40,96.77,51,0,25,0.1,0,0.07,0.0167,1,0,9999,0.54182,71,96,0.5,0.7,2939,9999,90,0.004603,15,60,9999,9999,3
-99.3350796624876,19.6219017738237,1711,2796,"""1506000011022""",14,385,9999,44,54,7.61,17,0,55,0.2,0,0.067,0.0142,1,0,9999,0.57096,92,97,1,0.8,5710,9999,43,0.000112,15,60,9999,9999,3
-99.336740880136,19.616935482798,1712,2797,"""1506000011037""",14,121,9999,55,40,11.11,15,0,10,0.2,0,0.067,0.0149,1,0,9999,0.57828,29,15,1,0.8,3246,9999,74,0.000307,15,60,9999,9999,3
-99.2825576333088,19.592117682695,1713,2798,"""1506000011041""",14,63,9999,1,97,100,73,0,24,0.2,0,0.065,0.0527,1,0,9999,0.81812,22,52,1,0.3,5570,9999,25,0,15,60,9999,9999,3
-99.2902289441713,19.5880380037266,1714,2799,"""1506000011056""",9,227,9999,82,5,61.05,97,0,93,0.2,0,0.033,0.0206,1,0,9999,0.81581,97,82,1,0.4,8875,9999,66,0,15,60,9999,9999,3
-99.2878342510604,19.5956521257312,1715,2800,"""1506000011060""",18,305,9999,88,95,98.55,8,0,45,0.1,0,0.133,0,1,0,9999,0.65447,53,63,1,2.8,7428,9999,49,0,15,60,9999,9999,3
-99.2750908915012,19.6079926615568,1716,2801,"""1506000011075""",14,92,9999,29,79,92.31,33,0,87,0.1,0,0.067,0.009,1,0,9999,0.70023,70,4,1,0,4134,9999,38,0,15,60,9999,9999,3
-99.2821257855019,19.6044847621894,1717,2802,"""150600001108A""",18,260,9999,65,41,100,47,0,58,0.1,0,0.133,0.0075,1,0,9999,0.6907,22,98,1,0,6073,9999,62,0,15,60,9999,9999,3
-99.292188540263,19.6369226190414,1718,2803,"""1506000011094""",14,234,9999,97,73,92.59,26,0,54,0.1,0,0.069,0.0191,1,0,9999,0.49385,42,69,1,0.4,3358,9999,13,0.002734,15,60,9999,9999,3
-99.2977584687625,19.6403475233514,1719,2804,"""1506000011107""",14,232,9999,60,89,86,25,0,14,0.1,0,0.068,0.0158,1,0,9999,0.53638,40,12,1,0,3313,9999,92,0.001702,15,60,9999,9999,3
-99.2908892764982,19.5995697639987,1720,2805,"""1506000011111""",14,76,9999,21,49,81.82,56,0,97,0.1,0,0.066,0.0098,1,0,9999,0.79443,58,40,1,3.7,1712,9999,48,0,15,60,9999,9999,3
-99.2918514353035,19.6011320877614,1721,2806,"""1506000011126""",18,53,9999,10,40,87.5,90,0,29,0.1,0,0.132,0.0091,1,0,9999,0.83163,48,60,1,0,2179,9999,95,0,15,60,9999,9999,3
-99.2956562900603,19.5948070841128,1722,2807,"""1506000011130""",9,368,9999,65,86,25.49,44,0,14,0.1,0,0.035,0.0281,1,0,9999,0.45231,56,5,1,3.7,2610,9999,75,0.003375,15,60,9999,9999,3
-99.2856077956803,19.6364307893059,1723,2808,"""1506000011145""",6,389,9999,25,11,0,14,0,39,0.1,0,0.022,0.0179,1,0,9999,0.31893,38,11,0.5,8,421,9999,93,0.010237,15,60,9999,9999,3
-99.2886038412803,19.6291172365914,1724,2809,"""150600001115A""",6,176,9999,22,55,0,10,0,63,0.1,0,0.019,0.0131,1,0,9999,0.78061,63,69,1,0,3686,9999,47,0.004407,15,60,9999,9999,3
-99.2983778793158,19.5900400074681,1725,2810,"""1506000011179""",6,1052,9999,92,45,2.5,47,0,47,0.1,0,0.018,0.0236,1,0,9999,0.41408,85,76,0.5,4.1,1221,9999,71,0.00251,15,60,9999,9999,3
-99.2919119755536,19.6518705755948,1726,2811,"""1506000011215""",6,545,9999,11,65,0,23,0,25,0.1,0,0.017,0.0377,1,0,9999,0.16996,82,19,0.25,4.7,551,9999,69,0.001004,15,60,9999,9999,3
-99.3333092609329,19.6076477642113,1727,2812,"""150600001122A""",14,37,9999,0,63,0,99,0,89,0.2,0,0.07,0.0338,1,0,9999,0.67614,60,45,1,5.1,566,9999,18,0.004993,15,60,9999,9999,3
-99.2819187702866,19.6281126383292,1728,2813,"""1506000011234""",6,40,9999,99,87,0,83,0,17,0.1,0,0.018,0.0286,1,0,9999,0.79241,43,53,1,0,1443,9999,82,0.003152,15,60,9999,9999,3
-99.4218019854413,19.6148899608542,1729,2814,"""1506000030414""",9,127,9999,42,39,0.54,67,0,26,0.5,0,0.033,0.0219,1,0,9999,0.39709,54,40,0.5,22.3,2716,9999,2,0,15,60,9999,9999,3
-99.4105732466002,19.6295600811939,1730,2815,"""1506000030518""",9,195,9999,1,47,0,89,0,68,0.5,0,0.033,0.0324,1,0,9999,0.48075,44,96,1,8.2,2340,9999,37,0,15,60,9999,9999,3
-99.4232672870432,19.6064424494553,1731,2816,"""1506000031249""",6,36,9999,73,72,0,35,0,17,0.6,0,0.016,0.0275,1,0,9999,0.24736,64,48,0.5,42.9,739,9999,41,0,15,60,9999,9999,3
-99.4141112553289,19.6374428530511,1732,2817,"""1506000040081""",14,112,9999,48,38,0.61,41,0,10,0.5,0,0.067,0.0255,1,0,9999,0.52471,37,4,1,1.2,5221,9999,26,0,15,60,9999,9999,3
-99.4112411524762,19.6470626775016,1733,2818,"""1506000041268""",4,6,9999,9,21,0,41,0,22,0.6,0,0.008,0.0349,1,0,9999,0,92,28,0.5,61.5,58,9999,67,0,15,60,9999,9999,3
-99.3587104193139,19.6379221586473,1734,2819,"""1506000160679""",14,504,9999,35,26,0.55,27,0,54,0.2,0,0.067,0.0285,1,0,9999,0.61645,100,9,1,1.9,6973,9999,15,0.000363,15,60,9999,9999,3
-99.3588056151988,19.6338571864284,1735,2820,"""1506000160683""",14,54,9999,38,86,2.86,15,0,6,0.2,0,0.067,0.0145,1,0,9999,0.75786,41,8,1,0,2441,9999,68,0,15,60,9999,9999,3
-99.3493454962083,19.6314207696906,1736,2821,"""1506000160698""",14,44,9999,9,34,0,6,0,50,0.2,0,0.066,0.0259,1,0,9999,0.72096,91,27,1,0,1312,9999,3,0,15,60,9999,9999,3
-99.3655816356146,19.6316174813662,1737,2822,"""1506000161253""",6,72,9999,30,31,0,28,0,37,0.2,0,0.016,0.0499,1,0,9999,0.61772,99,44,1,6.7,563,9999,80,0,15,60,9999,9999,3
-99.3544450692243,19.6873867902983,1738,2823,"""1506000180382""",9,782,9999,10,34,0.53,88,0,92,0.2,0,0.033,0.0229,1,0,9999,0.46206,54,91,0.5,8.7,4834,9999,0,0,15,60,9999,9999,3
-99.3419710974146,19.6870918718082,1739,2824,"""1506000181287""",4,21,9999,100,24,0,75,0,42,0.2,0,0.008,0.0129,1,0,9999,0.49006,54,16,0.5,15.6,128,9999,50,0,15,60,9999,9999,3
-99.381558995572,19.6595576086789,1740,2825,"""1506000200984""",9,406,9999,61,34,0,9,0,32,0.3,0,0.033,0.0087,1,0,9999,0.53127,62,0,0.5,6.3,1863,9999,2,0,15,60,9999,9999,3
-99.3801026820607,19.6540992944405,1741,2826,"""1506000200999""",9,390,9999,67,90,0.52,13,0,55,0.3,0,0.033,0.0097,1,0,9999,0.62488,28,83,1,3.1,3341,9999,35,0,15,60,9999,9999,3
-99.4083230416918,19.5781292147502,1742,2827,"""1506000250429""",14,372,9999,5,85,0.44,43,0,17,0.4,0,0.067,0.0143,1,0,9999,0.43181,86,9,0.5,20.6,4002,9999,82,0,15,60,9999,9999,3
-99.3493961718748,19.6174451816624,1743,2828,"""1506000820946""",9,66,9999,9,89,0,9,0,85,0.2,0,0.033,0.0169,1,0,9999,0.45898,3,98,1,3.9,666,9999,15,2.8E-05,15,60,9999,9999,3
-99.3470314233945,19.6152242665557,1744,2829,"""1506000820950""",9,652,9999,17,44,0.41,83,0,1,0.2,0,0.036,0.0153,1,0,9999,0.50518,91,10,1,4.2,5906,9999,50,0.005216,15,60,9999,9999,3
-99.3534981252936,19.6133226306826,1745,2830,"""1506000820965""",9,20,9999,69,59,0,4,0,55,0.3,0,0.037,0.0148,1,0,9999,0.75525,64,63,1,0,1660,9999,20,0.006109,15,60,9999,9999,3
-99.3546752799117,19.6117616113447,1746,2831,"""150600082097A""",9,0,9999,52,74,0,49,0,76,0.3,0.0625,0.038,0.0366,1,0,9999,0.80036,94,48,1,0,748,9999,70,0.008424,15,60,9999,9999,3
-99.3607612104966,19.613542801938,1747,2832,"""1506000821164""",6,0,9999,68,10,0,44,0,20,0.3,0,0.017,0.0424,1,0,9999,0.73579,12,35,1,0,1121,9999,36,0.002008,15,60,9999,9999,3
-99.3560409460131,19.616421608128,1748,2833,"""1506000821183""",6,424,9999,38,80,0,31,0,96,0.2,0,0.018,0.027,1,0,9999,0.44611,9,68,0.5,5.9,1000,9999,9,0.003794,15,60,9999,9999,3
-99.3585054493884,19.6196742303785,1749,2834,"""1506000821198""",6,67,9999,1,76,0,92,0,16,0.3,0,0.017,0.0235,1,0,9999,0.36598,39,68,0.5,0,326,9999,49,0.000921,15,60,9999,9999,3
-99.3444679483867,19.6243135877309,1750,2835,"""1506000821200""",6,40,9999,99,40,0,67,0,52,0.2,0,0.018,0.0308,1,0,9999,0.49459,83,18,1,1.8,1548,9999,61,0.002315,15,60,9999,9999,3
-99.3580389174468,19.6109398982443,1751,2836,"""1506000821272""",4,0,9999,95,97,0,64,0,73,0.3,0,0.014,0.0248,1,0,9999,0.81939,40,27,1,0,46,9999,97,0.011911,15,60,9999,9999,3
-98.7084117631571,19.7832812668034,1752,2837,"""1506100010021""",14,52,9999,47,24,0,79,0,19,0.2,0,0.067,0.0317,1,0,9999,0.53704,57,48,1,9.2,909,9999,1,0,15,61,9999,9999,3
-98.7101470407117,19.7792525492995,1753,2838,"""1506100010036""",14,14,9999,34,64,2.27,60,0,41,0.2,0,0.067,0.0236,1,0,9999,0.64012,79,35,1,0,724,9999,13,0,15,61,9999,9999,3
-98.7019630823554,19.7832157454319,1754,2839,"""150610001006A""",14,10,9999,94,16,0,95,0,73,0.3,0,0.067,0.0252,1,0,9999,0,13,67,0,0,4,9999,6,0,15,61,9999,9999,3
-98.7201974895618,19.7761936039103,1755,2840,"""1506100010074""",14,43,9999,33,72,0,82,0,91,0.2,0,0.067,0.026,1,0,9999,0.54741,66,34,1,0,396,9999,96,0,15,61,9999,9999,3
-98.7055378348588,19.7858479887401,1756,2841,"""1506100010089""",14,8,9999,66,16,0,35,0,30,0.2,0,0.067,0.0086,1,0,9999,0.63309,26,94,0.5,15.6,117,9999,76,0,15,61,9999,9999,3
-98.7164901284326,19.7784822098492,1757,2842,"""1506100010093""",14,26,9999,1,77,0,65,0,76,0.2,0,0.067,0.0191,1,0,9999,0.62003,49,81,1,2.1,556,9999,41,0,15,61,9999,9999,3
-98.712146466611,19.7735380936064,1758,2843,"""1506100010106""",14,51,9999,95,27,0,37,0,58,0.2,0,0.067,0.0214,1,0,9999,0.57607,56,35,1,4.2,734,9999,54,0,15,61,9999,9999,3
-98.7224467473017,19.772558063538,1759,2844,"""1506100010110""",9,10,9999,76,81,0,68,0,77,0.2,0,0.033,0.0075,1,0,9999,0,8,84,0,0,4,9999,82,0,15,61,9999,9999,3
-98.7095844479056,19.7874955671907,1760,2845,"""1506100010125""",9,0,9999,26,10,0,53,0,61,0.2,0,0.033,0.0097,1,0,9999,0,22,53,0.5,0,23,9999,44,0,15,61,9999,9999,3
-98.6967795566339,19.8051849310579,1761,2847,"""1506100040159""",14,40,9999,73,40,0,100,0,88,0.2,0,0.067,0.008,1,0,9999,0.42672,56,48,1,5,1255,9999,41,0,15,61,9999,9999,3
-98.7018065655121,19.8026937397124,1762,2848,"""1506100040163""",14,25,9999,65,21,2,95,0,50,0.2,0,0.067,0.0117,1,0,9999,0.51515,86,53,1,4.3,893,9999,93,0,15,61,9999,9999,3
-98.7062017374232,19.7983681553272,1763,2849,"""1506100040178""",14,48,9999,82,40,0,82,0,59,0.2,0,0.067,0.0219,1,0,9999,0.47303,87,29,1,5.9,879,9999,26,0,15,61,9999,9999,3
-98.7065452682597,19.8060326190883,1764,2852,"""150610004020A""",14,11,9999,83,42,0,54,0,18,0.3,0,0.067,0.0165,1,0,9999,0,29,30,0.5,0,58,9999,94,0,15,61,9999,9999,3
-98.6995351906694,19.7982935405581,1765,2853,"""1506100040214""",6,11,9999,51,22,0,47,0,86,0.2,0,0.016,0.0112,1,0,9999,0,70,45,0,0,5,9999,76,0,15,61,9999,9999,3
-98.7571053947413,19.6999051713526,1766,2884,"""1506500010035""",33,220,9999,30,81,78.57,17,0,81,0.1,0,0.27,0.0196,1,0,9999,0.63901,45,1,0.083462,0,2516,9999,99,0,15,65,9999,9999,3
-98.7521821475188,19.7057294093084,1767,2885,"""1506500010105""",14,91,9999,33,82,2.53,74,0,72,0.1,0,0.067,0.0277,1,0,9999,0.59236,45,66,0.083462,0.7,3334,9999,4,0,15,65,9999,9999,3
-98.762076186517,19.6957102610754,1768,2886,"""150650001011A""",9,148,9999,59,44,7.41,76,0,45,0.1,0,0.033,0.0052,1,0,9999,0.61531,28,34,0.083462,0.7,2226,9999,91,0,15,65,9999,9999,3
-98.7459009308161,19.69877733755,1769,2887,"""1506500010143""",9,20,9999,84,41,0,55,0,82,0.1,0,0.033,0.0085,1,0,9999,0.58053,3,24,0.083462,4.4,861,9999,6,0,15,65,9999,9999,3
-98.751350637251,19.6928170351084,1770,2888,"""1506500010158""",9,0,9999,39,38,0,14,0,19,0.1,0,0.033,0.0105,1,0,9999,0.63648,61,58,0.083462,0,729,9999,0,0,15,65,9999,9999,3
-98.7447466962079,19.6915101351785,1771,2889,"""1506500010270""",9,6,9999,29,87,0,61,0,4,0.2,0,0.033,0.0075,1,0,9999,0.59475,40,48,0.083462,0,98,9999,91,0,15,65,9999,9999,3
-98.7634690956565,19.7046761975243,1772,2890,"""1506500010302""",9,9,9999,46,99,0,63,0,10,0.1,0,0.033,0.0354,1,0,9999,0.66789,66,97,0.083462,0,333,9999,82,0,15,65,9999,9999,3
-98.7851131470525,19.6972090998865,1773,2891,"""1506500070209""",14,157,9999,75,21,0,35,0,63,0.1,0,0.067,0.0351,1,0,9999,0.41757,77,0,0.083462,1.3,1319,9999,25,0,15,65,9999,9999,3
-98.7883301780839,19.6911851918171,1774,2892,"""1506500070213""",14,17,9999,90,61,0,51,0,55,0.1,0,0.067,0.0206,1,0,9999,0.39202,1,99,0.083462,3.4,795,9999,17,0,15,65,9999,9999,3
-98.7788255509676,19.695263035621,1775,2893,"""1506500070228""",14,125,9999,65,72,1.75,96,0,39,0.1,0,0.067,0.0111,1,0,9999,0.43253,85,14,0.083462,8.1,1282,9999,42,0,15,65,9999,9999,3
-98.7744512933573,19.6988774000501,1776,2894,"""1506500070232""",14,0,9999,25,38,0,95,0,16,0.1,0,0.067,0.0116,1,0,9999,0.83235,35,9,0.083462,0,26,9999,55,0,15,65,9999,9999,3
-98.7905433341637,19.6529970126233,1777,2896,"""1506500110251""",14,39,9999,68,99,0,53,0,11,0.1,0,0.068,0.037,1,0,9999,0.44462,70,75,0.083462,8.9,1287,9999,76,0.000753,15,65,9999,9999,3
-98.7987314834324,19.6540244328537,1778,2897,"""1506500110266""",14,64,9999,6,53,0.61,60,0,41,0.1,0,0.067,0.025,1,0,9999,0.50722,29,12,0.083462,4.4,1595,9999,100,2.8E-05,15,65,9999,9999,3
-98.795944745777,19.6619790802997,1779,2898,"""1506500110285""",9,8,9999,60,50,0,52,0,72,0.1,0,0.033,0.0555,1,0,9999,0,84,19,0,0,2,9999,46,0,15,65,9999,9999,3
-98.7846746543047,19.655318571997,1780,2899,"""150650011029A""",4,17,9999,90,75,0,49,0,28,0.1,0,0.008,0.0595,1,0,9999,0.40234,76,67,0.041731,29.2,197,9999,9,0,15,65,9999,9999,3
-98.795111200063,19.7270370261242,1781,2900,"""1506500190162""",14,108,9999,34,25,0,30,0,44,0.1,0,0.067,0.0136,1,0,9999,0.34013,88,83,0.083462,9.5,2627,9999,86,0,15,65,9999,9999,3
-98.7896829008076,19.7251977977495,1782,2901,"""1506500190177""",14,64,9999,28,52,1.82,51,0,16,0.1,0,0.067,0.0125,1,0,9999,0.29843,29,29,0.083462,6.1,1775,9999,83,0,15,65,9999,9999,3
-98.8541383494041,19.5608922566994,1783,2923,"""150690001002A""",9,64,9999,57,26,0.81,93,0,69,0,0,0.037,0.0137,1,0,9999,0.64518,47,45,1,1.4,2626,9999,0,0.006667,15,69,9999,9999,4
-98.8623744121049,19.5605674399271,1784,2924,"""1506900010049""",9,236,9999,39,75,0,62,0,19,0,0,0.043,0.0157,1,0,9999,0.63043,6,95,1,1,1337,9999,58,0.018382,15,69,9999,9999,4
-98.8682531563806,19.5651157877504,1785,2925,"""1506900010068""",6,66,9999,94,14,0,1,0,86,0,0,0.053,0.0111,1,0,9999,0.68982,56,67,0.5,0,113,9999,51,0.069205,15,69,9999,9999,4
-98.9809360321368,19.3585238303983,1786,2926,"""1507000010020""",64,55,9999,27,11,100,32,0,58,0,0,0.699,0.0165,1,0,9999,0.64295,48,46,1,0,4250,9999,90,0.299861,15,70,9999,9999,2
-98.9766570663103,19.3574387944654,1787,2927,"""1507000010035""",64,53,9999,78,33,100,5,0,83,0,0,0.643,0.017,1,0,9999,0.61689,14,53,1,0,3399,9999,39,0.19431,15,70,9999,9999,2
-98.9735706827108,19.3567995184706,1788,2928,"""150700001004A""",18,110,9999,62,12,100,11,0,21,0,0,0.218,0.0119,1,0,9999,0.62706,34,2,1,0,4248,9999,95,0.157322,15,70,9999,9999,4
-98.9773767596078,19.3686983973363,1789,2929,"""1507000010105""",33,41,9999,61,77,100,71,0,69,0,0,0.587,0.0178,1,0,9999,0.64665,42,32,1,0,5701,9999,52,0.601199,15,70,9999,9999,2
-98.9722442908761,19.3685415227377,1790,2930,"""150700001011A""",33,88,9999,17,49,100,67,0,73,0,0,0.579,0.0123,1,0,9999,0.60784,58,84,1,0,7227,9999,82,0.585746,15,70,9999,9999,4
-98.9795245965264,19.364400915117,1791,2931,"""1507000010143""",64,25,9999,79,36,100,31,0,17,0,0,0.869,0.0134,1,0,9999,0.60703,100,20,1,0,6076,9999,2,0.623403,15,70,9999,9999,2
-98.9747644721513,19.363496897449,1792,2932,"""1507000010158""",64,83,9999,44,29,100,28,0,52,0,0,0.821,0.0084,1,0,9999,0.59193,48,49,1,0,7099,9999,86,0.532608,15,70,9999,9999,4
-98.9675568053355,19.3569538780328,1793,2933,"""1507000010181""",18,156,9999,96,95,100,63,0,74,0,0,0.208,0.0127,1,0,9999,0.67867,79,59,1,0.4,3286,9999,74,0.138633,15,70,9999,9999,4
-98.9632508757158,19.3491332778878,1794,2934,"""1507000010209""",18,154,9999,38,31,100,41,0,29,0,0,0.162,0.0143,1,0,9999,0.78186,48,81,1,0.8,2717,9999,64,0.051576,15,70,9999,9999,2
-98.984399609062,19.3644507391634,1795,2935,"""1507000010393""",33,26,9999,78,55,100,76,0,96,0,0,0.54,0.0095,0.074,0,9999,0.63858,49,12,1,0,3889,9999,54,0.511185,15,70,9999,9999,2
-98.9825289227554,19.3641323039974,1796,2936,"""1507000010406""",33,21,9999,15,60,100,29,0,73,0,0,0.564,0.0047,1,0,9999,0.69166,32,32,1,0,4123,9999,73,0.557294,15,70,9999,9999,2
-98.9682197392012,19.371442619863,1797,2937,"""1507000010410""",18,6,9999,66,93,100,16,0,46,0,0.0625,0.365,0.0343,1,0,9999,0.62765,5,2,1,0,3113,9999,54,0.43576,15,70,9999,9999,4
-98.9669880441041,19.3689902594453,1798,2938,"""1507000010425""",18,31,9999,91,51,100,95,0,56,0,0,0.371,0.0192,1,0,9999,0.57744,92,55,1,0,3834,9999,79,0.448145,15,70,9999,9999,4
-98.9650829404665,19.3657960999076,1799,2939,"""150700001043A""",18,3,9999,89,19,100,49,0,88,0,0.0625,0.29,0.0163,1,0,9999,0.61331,88,8,1,0,2902,9999,17,0.295314,15,70,9999,9999,4
-98.9703971281634,19.3631820456907,1800,2940,"""1507000010463""",33,22,9999,71,90,100,64,0,31,0,0,0.496,0.0149,1,0,9999,0.61671,72,97,1,0,6165,9999,22,0.429205,15,70,9999,9999,4
-98.9670729395022,19.3631007649942,1801,2941,"""1507000010478""",18,18,9999,65,26,100,70,0,60,0,0,0.304,0.0168,1,0,9999,0.62846,10,38,1,0,3814,9999,62,0.321423,15,70,9999,9999,4
-98.9726594342043,19.3501655603413,1802,2942,"""1507000010482""",18,41,9999,27,54,100,78,0,6,0,0,0.171,0.0182,1,0,9999,0.74304,73,19,1,0,1683,9999,12,0.068675,15,70,9999,9999,2
-98.9916700548228,19.3640433304195,1803,2943,"""1507000010586""",18,18,9999,74,100,100,11,0,61,0,0,0.316,0.005,0.074,0,9999,0.81046,6,63,1,0,2399,9999,99,0.34318,15,70,9999,9999,2
-98.9897802579032,19.3596687625257,1804,2944,"""1507000010590""",18,84,9999,26,28,100,33,0,16,0,0.0625,0.249,0.0206,0.078,0,9999,0.73248,10,28,1,0.5,2938,9999,89,0.216541,15,70,9999,9999,2
-98.9547883772551,19.3384242055681,1805,2945,"""1507000010656""",18,3,9999,56,45,100,20,0,1,0,0,0.154,0.0342,1,0,9999,0,36,67,0.5,0,60,9999,59,0.036095,15,70,9999,9999,2
-98.98674045648,19.3670721993721,1806,2946,"""150700001068A""",33,40,9999,27,76,100,61,0,95,0,0,0.554,0.0187,1,0,9999,0.6373,77,8,1,0,3577,9999,97,0.538354,15,70,9999,9999,2
-98.9874128435653,19.3637463928813,1807,2947,"""1507000010694""",33,20,9999,3,72,100,74,0,58,0,0,0.481,0.0141,0.074,0,9999,0.61971,97,69,1,0,2859,9999,48,0.400669,15,70,9999,9999,2
-98.9467593352354,19.3767319777188,1808,2948,"""1507000050904""",18,41,9999,31,74,100,10,0,41,0,0,0.138,0.0251,1,0,9999,0.72204,21,51,1,0,1641,9999,81,0.00675,15,70,9999,9999,4
-98.9512347229598,19.3720045500916,1809,2949,"""1507000050919""",18,105,9999,66,45,100,93,0,4,0,0,0.172,0.0489,1,0,9999,0.64346,6,90,1,0,6130,9999,16,0.069763,15,70,9999,9999,4
-98.9626681012287,19.3714459657616,1810,2950,"""1507000050923""",18,74,9999,91,43,100,93,0,89,0,0,0.29,0.0565,1,0,9999,0.55733,87,11,1,0,4758,9999,22,0.293724,15,70,9999,9999,4
